run	unique_id	numcells	count_alleles	birthrate	deathrate	mutprob	initialtime	subclone_count	num_mut	num_drivers	is_driver
10	a3.a>87	0	1	1.299999952316	1.000000000000	0.019999999553	5.057423405075	0	1	0	0
10	a2.a>321	40	57	1.799999952316	1.000000000000	0.009999999776	7.801742804679	3	1	0	0
10	a3.a>89	0	1	1.299999952316	1.000000000000	0.019999999553	5.139852549257	0	1	0	0
10	a4.a>91	0	1	1.100000023842	1.500000000000	0.019999999553	5.186522986259	0	1	0	0
10	a3.a>93	0	1	1.299999952316	1.000000000000	0.019999999553	5.199533080884	0	1	0	0
10	a2.a>95	0	1	1.799999952316	1.000000000000	0.009999999776	5.408311481351	0	1	0	0
10	a1.a>277	27	28	1.500000000000	1.000000000000	0.009999999776	7.516241545337	0	1	0	0
10	a2.a>97	0	1	1.799999952316	1.000000000000	0.009999999776	5.471299954551	0	1	0	0
10	a3.a>145	4	5	1.299999952316	1.000000000000	0.019999999553	6.304735718728	0	1	0	0
10	a3.a>101	0	1	1.299999952316	1.000000000000	0.019999999553	5.566160979772	0	1	0	0
10	a3.a>103	0	1	1.299999952316	1.000000000000	0.019999999553	5.572759547629	0	1	0	0
10	a2.a>429	61	62	1.799999952316	1.000000000000	0.009999999776	8.248170483413	1	1	0	0
10	a3.a>107	0	1	1.299999952316	1.000000000000	0.019999999553	5.652937026715	0	1	0	0
10	a2.a>399	60	64	1.799999952316	1.000000000000	0.009999999776	8.138034577262	2	1	0	0
10	a2.a>111>205	24	25	1.799999952316	1.000000000000	0.009999999776	7.040303928105	0	2	0	0
10	a3.a>105	0	1	1.299999952316	1.000000000000	0.019999999553	5.651751434659	0	1	0	0
10	a3.a>121	0	1	1.299999952316	1.000000000000	0.019999999553	5.940391538505	0	1	0	0
10	a3.a>191	9	10	1.299999952316	1.000000000000	0.019999999553	6.912574803390	0	1	0	0
10	a2.a>113	0	1	1.799999952316	1.000000000000	0.009999999776	5.816778729157	0	1	0	0
10	a3.a>135	0	1	1.299999952316	1.000000000000	0.019999999553	6.215971004303	0	1	0	0
10	a2.a>109	0	1	1.799999952316	1.000000000000	0.009999999776	5.718301843285	0	1	0	0
10	a3.a>115	0	1	1.299999952316	1.000000000000	0.019999999553	5.851055974544	0	1	0	0
10	a2.a>43>255	23	25	1.799999952316	1.000000000000	0.009999999776	7.384588729367	1	2	0	0
10	a2.a>117	0	1	1.799999952316	1.000000000000	0.009999999776	5.872902972613	0	1	0	0
10	a2.a>123	0	1	1.799999952316	1.000000000000	0.009999999776	6.016775545679	0	1	0	0
10	a2.a>131	0	1	1.799999952316	1.000000000000	0.009999999776	6.138805830724	0	1	0	0
10	a3.a>125	0	1	1.299999952316	1.000000000000	0.019999999553	6.053982350880	0	1	0	0
10	a2.a>133	0	1	1.799999952316	1.000000000000	0.009999999776	6.165721624231	0	1	0	0
10	a3.a>127	0	1	1.299999952316	1.000000000000	0.019999999553	6.056436953046	0	1	0	0
10	a3.a>47>139	0	1	1.299999952316	1.000000000000	0.019999999553	6.231700932480	0	2	0	0
10	a3.a>137	0	1	1.299999952316	1.000000000000	0.019999999553	6.221056923101	0	1	0	0
10	a2.a>149	0	1	1.799999952316	1.000000000000	0.009999999776	6.360213799465	0	1	0	0
10	a3.a>155	0	1	1.299999952316	1.000000000000	0.019999999553	6.501485819302	0	1	0	0
10	a3.a>47>147	0	1	1.299999952316	1.000000000000	0.019999999553	6.304931628291	0	2	0	0
10	a3.a>153	0	1	1.299999952316	1.000000000000	0.019999999553	6.420722005233	0	1	0	0
10	a2.a>157	0	1	1.799999952316	1.000000000000	0.009999999776	6.543121725547	0	1	0	0
10	a2.a>413	45	51	1.799999952316	1.000000000000	0.009999999776	8.182912442720	2	1	0	0
10	a3.a>161	0	1	1.299999952316	1.000000000000	0.019999999553	6.577932951830	0	1	0	0
10	a2.a>159	0	1	1.799999952316	1.000000000000	0.009999999776	6.570425185687	0	1	0	0
10	a2.a>163	0	1	1.799999952316	1.000000000000	0.009999999776	6.615138846052	0	1	0	0
10	a2.a>165	0	1	1.799999952316	1.000000000000	0.009999999776	6.652778671377	0	1	0	0
10	a2.a>175	0	1	1.799999952316	1.000000000000	0.009999999776	6.699050382110	0	1	0	0
10	a2.a>433	53	56	1.799999952316	1.000000000000	0.009999999776	8.260049583663	1	1	0	0
10	a2.a>169	0	1	1.799999952316	1.000000000000	0.009999999776	6.670383577311	0	1	0	0
10	a3.a>173	0	1	1.299999952316	1.000000000000	0.019999999553	6.692269080455	0	1	0	0
10	a4.a>171	0	1	1.100000023842	1.500000000000	0.019999999553	6.683572047992	0	1	0	0
10	a2.a>327>407	47	51	1.799999952316	1.000000000000	0.009999999776	8.159252565497	2	2	0	0
10	a2.a>299	12	13	1.799999952316	1.000000000000	0.009999999776	7.670756085429	0	1	0	0
10	a2.a>177	0	1	1.799999952316	1.000000000000	0.009999999776	6.700752661180	0	1	0	0
10	a2.a>179	0	1	1.799999952316	1.000000000000	0.009999999776	6.753234100374	0	1	0	0
10	a2.a>43>185	0	1	1.799999952316	1.000000000000	0.009999999776	6.772722690418	0	2	0	0
10	a2.a>189	0	1	1.799999952316	1.000000000000	0.009999999776	6.883453701434	0	1	0	0
10	a2.a>537	67	70	1.799999952316	1.000000000000	0.009999999776	8.651070922415	2	1	0	0
10	a3.a>203	0	10	1.299999952316	1.000000000000	0.019999999553	7.008829873449	1	1	0	0
10	a3.a>183	0	1	1.299999952316	1.000000000000	0.019999999553	6.766749280136	0	1	0	0
10	a3.a>21>193	0	1	1.299999952316	1.000000000000	0.019999999553	6.921575894461	0	2	0	0
10	a2.a>197	0	1	1.799999952316	1.000000000000	0.009999999776	6.974758539408	0	1	0	0
10	a2.a>325	24	25	1.799999952316	1.000000000000	0.009999999776	7.826438089551	0	1	0	0
10	a2.a>405	19	20	1.799999952316	1.000000000000	0.009999999776	8.155942590084	0	1	0	0
10	a3.a>207	0	1	1.299999952316	1.000000000000	0.019999999553	7.070612456960	0	1	0	0
10	a2.a>213	0	1	1.799999952316	1.000000000000	0.009999999776	7.122894662207	0	1	0	0
10	a2.a>275	12	13	1.799999952316	1.000000000000	0.009999999776	7.506787481378	0	1	0	0
10	a2.a>293	7	8	1.799999952316	1.000000000000	0.009999999776	7.650032632694	0	1	0	0
10	a2.a>217	0	1	1.799999952316	1.000000000000	0.009999999776	7.164998212452	0	1	0	0
10	a3.a>21>243	3	4	1.299999952316	1.000000000000	0.019999999553	7.296664977851	3	2	0	0
10	a3.a>339	16	18	1.299999952316	1.000000000000	0.019999999553	7.865928472918	1	1	0	0
10	a2.a>313	19	20	1.799999952316	1.000000000000	0.009999999776	7.737883212707	0	1	0	0
10	a1.a>221	0	1	1.500000000000	1.000000000000	0.009999999776	7.198463108132	0	1	0	0
10	a2.a>419	26	27	1.799999952316	1.000000000000	0.009999999776	8.209181848175	0	1	0	0
10	a3.a>75>223	0	1	1.299999952316	1.000000000000	0.019999999553	7.211539329376	0	2	0	0
10	a3.a>227	0	1	1.299999952316	1.000000000000	0.019999999553	7.232746602796	0	1	0	0
10	a2.a>283>521	50	51	1.799999952316	1.000000000000	0.009999999776	8.558017731273	0	2	0	0
10	a2.a>225	0	1	1.799999952316	1.000000000000	0.009999999776	7.213745947694	0	1	0	0
10	a2.a>269	11	12	1.799999952316	1.000000000000	0.009999999776	7.464803305420	0	1	0	0
10	a2.a>233	0	117	1.799999952316	1.000000000000	0.009999999776	7.256691465346	1	1	0	0
10	a2.a>241	0	1	1.799999952316	1.000000000000	0.009999999776	7.292440948914	0	1	0	0
10	a2.a>235	0	1	1.799999952316	1.000000000000	0.009999999776	7.258248392953	0	1	0	0
10	a3.a>239	0	1	1.299999952316	1.000000000000	0.019999999553	7.285911519760	0	1	0	0
10	a3.a>245	0	1	1.299999952316	1.000000000000	0.019999999553	7.298734776439	0	1	0	0
10	a1.a>265	0	1	1.500000000000	1.000000000000	0.009999999776	7.442206101709	0	1	0	0
10	a2.a>309	9	10	1.799999952316	1.000000000000	0.009999999776	7.690074544942	0	1	0	0
10	a3.a>251	0	1	1.299999952316	1.000000000000	0.019999999553	7.343120081636	0	1	0	0
10	a1.a>249	0	1	1.500000000000	1.000000000000	0.009999999776	7.316701783437	0	1	0	0
10	a3.a>259	0	1	1.299999952316	1.000000000000	0.019999999553	7.395091636485	0	1	0	0
10	a2.a>261	0	1	1.799999952316	1.000000000000	0.009999999776	7.408848979000	0	1	0	0
10	a2.a>271	0	1	1.799999952316	1.000000000000	0.009999999776	7.468905475844	0	1	0	0
10	a3.a>203>359	9	10	1.299999952316	1.000000000000	0.019999999553	7.980988869202	0	2	0	0
10	a2.a>263	0	1	1.799999952316	1.000000000000	0.009999999776	7.437626474998	0	1	0	0
10	a3.a>267	0	1	1.299999952316	1.000000000000	0.019999999553	7.462781655209	0	1	0	0
10	a2.a>393	22	23	1.799999952316	1.000000000000	0.009999999776	8.101711608808	1	1	0	0
10	a3.a>21>273	0	1	1.299999952316	1.000000000000	0.019999999553	7.500516844835	0	2	0	0
10	a3.a>289	0	1	1.299999952316	1.000000000000	0.019999999553	7.604770803189	0	1	0	0
10	a2.a>281	0	1	1.799999952316	1.000000000000	0.009999999776	7.520256284317	0	1	0	0
10	a3.a>287	0	1	1.299999952316	1.000000000000	0.019999999553	7.587707064152	0	1	0	0
10	a2.a>285	0	1	1.799999952316	1.000000000000	0.009999999776	7.566332852124	0	1	0	0
10	a1.a>343	10	11	1.500000000000	1.000000000000	0.009999999776	7.872286831110	0	1	0	0
10	a3.a>335	7	8	1.299999952316	1.000000000000	0.019999999553	7.856556164302	0	1	0	0
