run	unique_id	numcells	birthrate	deathrate	mutprob	initialtime	subclone_count	num_mut	num_drivers	is_driver
1	a1.a>68>78>106>110>124>134>150>200>230>310>324>372>416>460	0	1.017498342872	1.000000000000	1.000000000000	17.362392457092	1	14	7	0
1	a3.a>22>32>52>54>80>122>136>152>162>190>198>206>226	0	1.149842561915	1.000000000000	1.000000000000	13.332737575108	4	13	8	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>482	0	1.064690039808	1.000000000000	1.000000000000	17.631032502308	0	15	7	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>462>490	0	1.077790495913	1.000000000000	1.000000000000	17.787806048036	1	14	6	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>368>438	0	1.172394063738	1.000000000000	1.000000000000	17.102763008417	1	14	8	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>462>502	0	1.100656065031	1.000000000000	1.000000000000	18.008360999149	0	14	7	1
1	a3.a>22>32>52>54>80>122>128>248>250>476>526	0	1.170275840510	1.000000000000	1.000000000000	18.334180411126	0	11	8	1
1	a3.a>22>32>52>54>80>122>128>286>304	0	1.117544995320	1.000000000000	1.000000000000	14.915753883482	0	9	5	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>412>464	0	1.159524748998	1.000000000000	1.000000000000	17.435318005461	2	16	9	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>368>438>514	0	1.137371640587	1.000000000000	1.000000000000	18.118383335313	0	15	8	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>462>490>528	0	1.076426019296	1.000000000000	1.000000000000	18.382804625015	0	15	6	0
1	a3.a>22>32>52>54>80>166>182>210>244>298>346>444>466	0	1.158802557742	1.000000000000	1.000000000000	17.474057958709	2	13	9	1
1	a3.a>22>32>52>54>80>166>182>210>244>298>400>418>540>544	0	1.156041167229	1.000000000000	1.000000000000	18.651131231883	0	14	9	0
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>524	0	1.082353273191	1.000000000000	1.000000000000	18.313811937017	1	15	8	0
1	a3.a>22>32>52>54>80>122>136>152>162>190>198>206>226>486	0	1.152578569088	1.000000000000	1.000000000000	17.711522179754	1	14	9	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>512>550	0	1.155924130862	1.000000000000	1.000000000000	18.801051691445	0	17	9	0
1	a3.a>22>32>52>54>80>166>182>210>244>298>400	0	1.136667209398	1.000000000000	1.000000000000	16.370687889392	5	11	7	1
1	a3.a>22>32>52>54>80>122>136>152>162>190>198>206>226>486>504	0	1.150214712793	1.000000000000	1.000000000000	18.013621965134	0	15	9	0
1	a1.a>522	0	1.014651705011	1.000000000000	1.000000000000	18.290642721754	0	1	1	1
1	a3.a>22>32>52>54>80>166>182>210>244>298>400>546	0	1.139761074200	1.000000000000	1.000000000000	18.728718511589	0	12	8	1
1	a3.a>22>32>52>54>80>122>136>176>212>246>270>326>428>558	0	1.117797580027	1.000000000000	1.000000000000	18.919545397721	0	14	8	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378	0	1.148921062758	1.000000000000	1.000000000000	16.000496754560	3	14	7	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506	0	1.152315458400	1.000000000000	1.000000000000	18.013636791127	2	15	8	1
1	a3.a>22>32>52>54>80>166>182>210>244>298>400>478>488	0	1.127165910117	1.000000000000	1.000000000000	17.781996895657	0	13	8	0
1	a3.a>22>32>52>54>80>166>182>210>244>298>346>444>466>530>580	0	1.155946810747	1.000000000000	1.000000000000	19.137697863557	0	15	10	0
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>556	0	1.115358023041	1.000000000000	1.000000000000	18.884072211777	1	16	10	1
1	a3.a>22>32>52>54>80>122>136>176>212>246>270>326>428>584	0	1.096398581791	1.000000000000	1.000000000000	19.213196579478	0	14	7	0
1	a3.a>22>32>52>54>80>166>182>210>244>298>400>418>540	0	1.167706060495	1.000000000000	1.000000000000	18.586584175885	1	13	9	1
1	a3.a>22>32>52>54>80>122>136>176>212>246>270>326>428>534	0	1.107316369107	1.000000000000	1.000000000000	18.499155190275	0	14	7	0
1	a3.a>22>32>52>54>80>122>128>248>250>476>570>582	0	1.200973432087	1.000000000000	1.000000000000	19.205153070937	0	12	9	1
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>556>564>578	0	1.068124742459	1.000000000000	1.000000000000	19.085114585595	1	18	10	0
1	a3.a>22>32>52>54>80>122>128>248>250>476>532>536	0	1.160088829976	1.000000000000	1.000000000000	18.499470034963	0	12	7	0
1	a3.a>22>32>52>54>80>122>128>248>250>476>532>542>560>594	0	1.144689377673	1.000000000000	1.000000000000	19.308895148276	0	14	9	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>562	0	1.058037900123	1.000000000000	1.000000000000	18.936710679002	0	17	8	0
1	a3.a>22>32>52>54>80>122>128>248>250>476>532	0	1.165651953525	1.000000000000	1.000000000000	18.477318897901	2	11	7	0
1	a3.a>22>32>52>54>80>122>128>248>250>476>570	0	1.194712305156	1.000000000000	1.000000000000	19.003570624720	1	11	8	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>576	0	1.076932043729	1.000000000000	1.000000000000	19.060087446707	0	17	8	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>412>464>498>572	0	1.160558732204	1.000000000000	1.000000000000	19.021920315607	0	18	10	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508	0	1.152883135126	1.000000000000	1.000000000000	18.054852650193	1	16	9	1
1	a3.a>22>32>52>54>80>166>182>210>244>298>400>418	0	1.143088116003	1.000000000000	1.000000000000	16.723220607491	3	12	8	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>412>464>498>566>620	0	1.151544500163	1.000000000000	1.000000000000	19.746016830678	0	19	10	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>588>604>622	0	1.066364418727	1.000000000000	1.000000000000	19.785610139566	0	18	8	1
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>556>564>628	0	1.104813275886	1.000000000000	1.000000000000	19.802423608079	0	18	11	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>588>604	0	1.063185196329	1.000000000000	1.000000000000	19.498256416639	1	17	7	0
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>556>564>578>586>590	0	1.093939194884	1.000000000000	1.000000000000	19.289633612678	0	20	12	1
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>556>564	0	1.098011724448	1.000000000000	1.000000000000	18.988464057350	2	17	10	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>632>634	0	1.076750895042	1.000000000000	1.000000000000	19.844276710271	0	18	9	1
1	a3.a>22>32>52>54>80>166>182>210>244>298>346>444>466>530	0	1.161057685588	1.000000000000	1.000000000000	18.442518947836	1	14	10	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>512	0	1.161923973904	1.000000000000	1.000000000000	18.117796056810	1	16	9	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>412>464>498	0	1.169725369754	1.000000000000	1.000000000000	17.949022522386	3	17	10	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>624	0	1.151422275329	1.000000000000	1.000000000000	19.791672202115	1	18	10	1
1	a3.a>22>32>52>54>80>166>182>210>244>298>400>450>520>602	0	1.130729916363	1.000000000000	1.000000000000	19.451192176133	0	14	7	0
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>574	0	1.078616298548	1.000000000000	1.000000000000	19.057402369553	0	15	8	0
1	a3.a>22>32>52>54>80>122>128>248>250>476>652	0	1.173868106599	1.000000000000	1.000000000000	20.062788397288	0	11	8	1
1	a3.a>552	0	1.103189363115	1.000000000000	1.000000000000	18.848386443054	1	1	1	1
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>638	0	1.107671813093	1.000000000000	1.000000000000	19.860527797788	0	16	9	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>588	0	1.064171846501	1.000000000000	1.000000000000	19.239543087240	1	16	7	0
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>556>564>578>586>608>616	0	1.095910625862	1.000000000000	1.000000000000	19.703374674291	0	21	12	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>592>596	0	1.093192762951	1.000000000000	1.000000000000	19.340411097006	0	18	9	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>412>464>498>598	0	1.187669935692	1.000000000000	1.000000000000	19.395592726067	1	18	11	1
1	a3.a>22>32>52>54>80>166>182>210>244>298>400>450>520	0	1.131732389796	1.000000000000	1.000000000000	18.205991430294	4	13	7	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>664	0	1.081901817535	1.000000000000	1.000000000000	20.360703495104	0	15	7	1
1	a3.a>22>32>52>54>80>122>128>248>250>476	0	1.170038092460	1.000000000000	1.000000000000	17.592011304292	5	10	7	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>412>464>498>598>618>670	0	1.195539259403	1.000000000000	1.000000000000	20.369972463663	0	20	13	1
1	a3.a>552>636>644>648	0	1.125160409960	1.000000000000	1.000000000000	20.054926126503	0	4	2	0
1	a3.a>22>32>52>54>80>122>136>176>212>246>270>326>428	0	1.110473681312	1.000000000000	1.000000000000	16.908646316426	4	13	7	1
1	a5.a>510	0	0.306410861155	0.200000002980	1.000000000000	18.093974483154	2	1	1	1
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>556>564>578>586>608	0	1.069502001824	1.000000000000	1.000000000000	19.610115514153	2	20	11	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>626>680	0	1.072831690025	1.000000000000	1.000000000000	20.557640872496	0	18	9	1
1	a3.a>22>32>52>54>80>122>128>248>250>476>630	0	1.178327093265	1.000000000000	1.000000000000	19.806881893435	1	11	8	1
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>556>564>578>586>608>610	0	1.078526182151	1.000000000000	1.000000000000	19.616203083301	0	21	12	1
1	a3.a>22>32>52>54>80>122>128>248>250>476>630>658	0	1.187128503392	1.000000000000	1.000000000000	20.281425403722	0	12	9	1
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554	0	1.112761234586	1.000000000000	1.000000000000	18.860716604812	3	15	9	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>662	0	1.132522252542	1.000000000000	1.000000000000	20.343456280475	0	18	9	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>592	0	1.099362350217	1.000000000000	1.000000000000	19.301582230184	3	17	9	1
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468	0	1.089947413644	1.000000000000	1.000000000000	17.484971214612	4	14	8	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>412>464>498>566	0	1.160851311646	1.000000000000	1.000000000000	18.998217964943	1	18	10	0
1	a3.a>552>636>644>666	0	1.151477060418	1.000000000000	1.000000000000	20.362985921826	0	4	3	1
1	a5.a>510>516>676	0	0.300471259938	0.200000002980	1.000000000000	20.492302684205	0	3	2	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>632>656	0	1.084421934174	1.000000000000	1.000000000000	20.186657385067	1	18	9	1
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>524>548>668	0	1.102739065257	1.000000000000	1.000000000000	20.363321786490	0	17	10	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>592>650	0	1.106178473919	1.000000000000	1.000000000000	20.058527401186	1	18	10	1
1	a3.a>22>32>52>54>80>122>136>176>212>246>270>326>428>612	0	1.105342241053	1.000000000000	1.000000000000	19.631736735565	1	14	7	0
1	a3.a>22>32>52>54>80>122>128>248>250>476>532>542	0	1.137498478310	1.000000000000	1.000000000000	18.606473820274	1	12	7	0
1	a3.a>22>32>52>54>80>122>128>248>250>476>532>542>560	0	1.142884182484	1.000000000000	1.000000000000	18.926178470692	1	13	8	1
1	a3.a>22>32>52>54>80>166>182>210>244>298>400>450>520>600>696	0	1.143863439843	1.000000000000	1.000000000000	20.778922416526	0	15	9	1
1	a3.a>552>636>644	0	1.125303261944	1.000000000000	1.000000000000	20.032144829350	2	3	2	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>626>700	0	1.068980250037	1.000000000000	1.000000000000	20.875405321549	0	18	9	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>592>646>678	0	1.079279836694	1.000000000000	1.000000000000	20.546651214814	0	19	10	0
1	a3.a>22>32>52>54>80>166>182>210>244>298>400>450>520>654	0	1.143847773997	1.000000000000	1.000000000000	20.122525045474	0	14	8	1
1	a3.a>552>636>698	0	1.121288935179	1.000000000000	1.000000000000	20.865439265711	0	3	2	0
1	a3.a>22>32>52>54>80>166>182>210>244>298>400>450>520>600	0	1.137891468824	1.000000000000	1.000000000000	19.425224745480	1	14	8	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>632	0	1.072239590875	1.000000000000	1.000000000000	19.843789198275	2	17	8	0
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>606	0	1.066518754582	1.000000000000	1.000000000000	19.598407602670	3	15	8	0
1	a3.a>552>636>682	0	1.094289153031	1.000000000000	1.000000000000	20.602351897727	1	3	2	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>592>650>686	0	1.104659848020	1.000000000000	1.000000000000	20.653408652946	2	19	10	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614	0	1.138992828156	1.000000000000	1.000000000000	19.672074502384	3	17	9	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>592>646	0	1.110268211173	1.000000000000	1.000000000000	20.054695893798	3	18	10	1
1	a3.a>22>32>52>54>80>122>136>176>212>246>270>326>428>612>660>704	0	1.096260027802	1.000000000000	1.000000000000	20.896334195341	0	16	8	0
1	a3.a>22>32>52>54>80>122>136>176>212>246>270>326>428>612>660>692	0	1.113676980448	1.000000000000	1.000000000000	20.726175711962	2	16	9	1
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>672>746	0	1.106516270730	1.000000000000	1.000000000000	21.366783644108	0	17	10	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538	0	1.077354343783	1.000000000000	1.000000000000	18.542041432355	6	16	8	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>412>464>498>598>618	0	1.189624326603	1.000000000000	1.000000000000	19.709307955164	2	19	12	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>624>640	0	1.139276603399	1.000000000000	1.000000000000	19.957380532517	2	19	10	0
1	a5.a>510>642>674	0	0.315356977226	0.200000002980	1.000000000000	20.441738754681	0	3	2	0
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>524>548	0	1.098832714884	1.000000000000	1.000000000000	18.747792302519	2	16	9	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>632>656>694>706>728	0	1.093016470097	1.000000000000	1.000000000000	21.119282648406	0	21	12	1
1	a3.a>22>32>52>54>80>166>182>210>244>298>400>450>520>568	0	1.129590786171	1.000000000000	1.000000000000	19.003105607853	1	14	7	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>592>650>686>708	0	1.114812928006	1.000000000000	1.000000000000	20.944270425580	0	20	11	1
1	a3.a>740>774>780	0	1.146854799227	1.000000000000	1.000000000000	21.663702042908	0	3	3	1
1	a3.a>22>32>52>54>80>122>136>176>212>246>270>326>428>612>660>692>736>748	0	1.083956987733	1.000000000000	1.000000000000	21.375730745809	1	18	9	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>592>646>734	0	1.108532002163	1.000000000000	1.000000000000	21.200207431410	0	19	10	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>684>770>776	0	1.111260376365	1.000000000000	1.000000000000	21.599714058931	0	20	11	0
1	a3.a>740	0	1.102617687496	1.000000000000	1.000000000000	21.253183030172	1	1	1	1
1	a3.a>22>32>52>54>80>122>136>176>212>246>270>326>428>612>660>692>712>782	0	1.082705320242	1.000000000000	1.000000000000	21.696567643138	0	18	9	0
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>672>768	0	1.137982599603	1.000000000000	1.000000000000	21.545294446997	0	17	11	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>626>742	0	1.075959950802	1.000000000000	1.000000000000	21.257379177442	1	18	9	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>592>650>686>688>758	0	1.084599546975	1.000000000000	1.000000000000	21.454919503815	0	21	10	0
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>606>690	0	1.080972337556	1.000000000000	1.000000000000	20.700386823200	0	16	9	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>626>762	0	1.073835363686	1.000000000000	1.000000000000	21.466129436324	0	18	9	1
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>556>564>578>586>724	0	1.059753269570	1.000000000000	1.000000000000	21.026432041858	0	20	11	0
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>524>548>754	0	1.098206670942	1.000000000000	1.000000000000	21.444421171400	0	17	9	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>626>742>784	0	1.068157907024	1.000000000000	1.000000000000	21.700939454549	0	19	9	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>684>790	0	1.144511775118	1.000000000000	1.000000000000	21.826478189521	0	19	11	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>412>464>498>598>618>738>756	0	1.186753891415	1.000000000000	1.000000000000	21.449982462639	0	21	13	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>632>656>694>706	0	1.088319878940	1.000000000000	1.000000000000	20.906677334342	1	20	11	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>412>464>498>598>618>738	0	1.206950891398	1.000000000000	1.000000000000	21.249838970270	1	20	13	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>624>640>732	0	1.143478834956	1.000000000000	1.000000000000	21.160164592777	1	20	11	1
1	a3.a>22>32>52>54>80>122>136>176>212>246>270>326>428>612>660>692>736>748>772	0	1.120436255255	1.000000000000	1.000000000000	21.585125820351	0	19	10	1
1	a5.a>510>516	0	0.307524456535	0.200000002980	1.000000000000	18.175123405367	1	2	2	1
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>556>564>578>586	0	1.072414059842	1.000000000000	1.000000000000	19.213430440003	3	19	11	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>632>656>694>802	0	1.090449618800	1.000000000000	1.000000000000	22.009548140792	0	20	11	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>716	0	1.073438869421	1.000000000000	1.000000000000	20.973418841945	0	17	8	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>624>640>730>792>806>810	0	1.108853419216	1.000000000000	1.000000000000	22.148364573657	0	23	12	1
1	a3.a>552>636	0	1.129768193477	1.000000000000	1.000000000000	19.845148634689	4	2	2	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>624>640>730	0	1.135189426233	1.000000000000	1.000000000000	21.156906381505	1	20	10	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>684>722	0	1.137703772225	1.000000000000	1.000000000000	21.002501093913	0	19	10	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>684	0	1.142757967908	1.000000000000	1.000000000000	20.609102242656	3	18	10	1
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>672	0	1.113563810709	1.000000000000	1.000000000000	20.437286043546	5	16	10	1
1	a3.a>552>636>794	0	1.123123599259	1.000000000000	1.000000000000	21.872110726437	1	3	2	0
1	a3.a>552>636>794>822	0	1.101269724525	1.000000000000	1.000000000000	22.324295950201	0	4	2	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432	0	1.069888272841	1.000000000000	1.000000000000	16.982335044585	4	15	7	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>632>656>694>778	0	1.069600857255	1.000000000000	1.000000000000	21.610946309977	0	20	10	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390	0	1.063803086923	1.000000000000	1.000000000000	16.207346453663	3	14	6	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>592>650>686>688	0	1.084710736218	1.000000000000	1.000000000000	20.694962040419	1	20	10	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>834	0	1.068551415615	1.000000000000	1.000000000000	22.451561660143	0	16	7	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>624>640>730>792>806>848	0	1.104331410881	1.000000000000	1.000000000000	22.706584534636	1	23	12	1
1	a3.a>740>774>814>838	0	1.145662891991	1.000000000000	1.000000000000	22.528615478322	2	4	3	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>626	0	1.067234009876	1.000000000000	1.000000000000	19.797508100158	8	17	8	0
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>672>750	0	1.113621944724	1.000000000000	1.000000000000	21.435688321643	0	17	11	1
1	a3.a>740>774>814	0	1.150361721400	1.000000000000	1.000000000000	22.157574700680	1	3	3	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>626>798>812>868	0	1.102152742454	1.000000000000	1.000000000000	22.927055379314	0	20	10	1
1	a3.a>740>774>814>838>858	0	1.145532060534	1.000000000000	1.000000000000	22.810111249782	0	5	3	0
1	a3.a>552>636>682>720	0	1.101579435915	1.000000000000	1.000000000000	20.994530933813	0	4	3	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>626>798>812>828>878	0	1.093693489388	1.000000000000	1.000000000000	23.175185795371	0	21	10	1
1	a3.a>22>32>52>54>80>122>136>176>212>246>270>326>428>612>660>692>712>804>816	0	1.108878736884	1.000000000000	1.000000000000	22.161321180186	0	19	10	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>624>640>730>792>806>848>860	0	1.101155805544	1.000000000000	1.000000000000	22.825955721770	0	24	12	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>632>656>694>796>824	0	1.103376782796	1.000000000000	1.000000000000	22.330519283855	0	21	11	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>626>798>812>828>850	0	1.028334733619	1.000000000000	1.000000000000	22.718256246735	0	21	9	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>592>646>718>818	0	1.086750727053	1.000000000000	1.000000000000	22.191589911518	0	20	10	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>684>770	0	1.147824170426	1.000000000000	1.000000000000	21.572157652741	3	19	11	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>626>786>854>870	0	1.073261920773	1.000000000000	1.000000000000	22.949230585208	0	20	10	1
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>606>726	0	1.066518754582	1.000000000000	1.000000000000	21.082856374459	0	16	8	0
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>672>836>862	0	1.096708962240	1.000000000000	1.000000000000	22.869066704417	0	18	11	1
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>672>764	0	1.129341116285	1.000000000000	1.000000000000	21.472449514533	1	17	11	1
1	a3.a>22>32>52>54>80>122>136>176>212>246>270>326>428>612>660>692>736>826	0	1.097616665519	1.000000000000	1.000000000000	22.397730088477	0	18	9	0
1	a3.a>22>32>52>54>80>122>136>176>212>246>270>326>428>612>660>692>736>898>908	0	1.115625264578	1.000000000000	1.000000000000	23.467629570326	0	19	11	1
1	a3.a>22>32>52>54>80>122>136>176>212>246>270>326>428>612>660>692>712	0	1.102527502559	1.000000000000	1.000000000000	20.960626417954	2	17	9	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>684>770>844	0	1.143766918815	1.000000000000	1.000000000000	22.655815881984	1	20	11	0
1	a3.a>22>32>52>54>80>122>136>176>212>246>270>326>428>612>660>906	0	1.109122620345	1.000000000000	1.000000000000	23.452283281331	0	16	8	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>624>640>730>792>882	0	1.076597842365	1.000000000000	1.000000000000	23.207861160149	0	22	10	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>624>640>730>792>806>872	0	1.094807293617	1.000000000000	1.000000000000	22.979673618857	1	23	11	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>626>832	0	1.064933388879	1.000000000000	1.000000000000	22.421185180814	2	18	8	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>624>640>730>792>892	0	1.119691600760	1.000000000000	1.000000000000	23.341670940400	0	22	11	1
1	a1.a>924>934	0	0.983155632113	1.000000000000	1.000000000000	23.733508164218	0	2	0	0
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>624>640>730>792>808>852	0	1.061103347865	1.000000000000	1.000000000000	22.728137437053	1	23	10	0
1	a3.a>22>32>52>54>80>166>182>210>244>314>318>436>442>468>554>672>764>884	0	1.152186341610	1.000000000000	1.000000000000	23.273001091084	0	18	12	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>626>798>812>828	0	1.087348144051	1.000000000000	1.000000000000	22.415981649452	2	20	9	0
1	a3.a>22>32>52>54>80>122>136>176>212>246>270>326>428>612>660>912	0	1.082400559609	1.000000000000	1.000000000000	23.567751925901	0	16	8	0
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>592>646>718>766	0	1.112905801601	1.000000000000	1.000000000000	21.486509651836	1	20	11	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>626>798	0	1.110387299612	1.000000000000	1.000000000000	21.939882617735	2	18	9	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>626>786>946	0	1.078780390881	1.000000000000	1.000000000000	23.814438808831	0	19	10	1
1	a3.a>22>32>52>54>80>122>128>130>272>276>278>300>354>378>506>508>614>624>640>730>792>880>920	0	1.082848631677	1.000000000000	1.000000000000	23.611428842393	0	23	11	1
1	a3.a>22>32>52>54>80>122>136>176>212>274>296>330>334>390>432>538>626>786>896	0	1.078711601905	1.000000000000	1.000000000000	23.348229009740	1	19	10	1
